id_ligne;sens;societe;raison_sociale;campagne_appro;date_operation;nom_mois_date_operation;annee_date_operation;code_site;bon_origine;code_type_document;numero_bon;code_type_ligne;responsable_region;technicien;code_tiers;tiers_facture;code_famille;famille_2;famille_3;code_produit;libelle_produit;dose_hectare;pourcentage_azote;quantite;reste_a_livrer;unite;prix_net;montant_ht;facture;created_at;updated_at;data_hash
313290;V;1000001;INTERVAL;2021-2022;08/02/2022 01:00;February;2022;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;TOURNET Anais;11901;EARL GUILLOT;43;MATIERE 1ERE ET PRODUIT SIMPLE;TOURTEAUX;20008169;HORMELIN               VRAC;0.000000;0.0000;0.2570;0.0000;Tonne;675.000000;173.48;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f2976364a2bdb6ed2f532145df0b9e70
313257;V;1000001;INTERVAL;2021-2022;03/11/2021 01:00;November;2021;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;TOURNET Anais;13738;GAEC THIEBAUD;43;MATIERE 1ERE ET PRODUIT SIMPLE;TOURTEAUX;20008169;HORMELIN               VRAC;0.000000;0.0000;0.3960;0.0000;Tonne;626.000000;247.90;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;c6fbdd5b81282aab2b86e52ece8b485e
313288;V;1000001;INTERVAL;2021-2022;22/02/2022 01:00;February;2022;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;TOURNET Anais;11051;GAEC DE LA TOUR;43;MATIERE 1ERE ET PRODUIT SIMPLE;TOURTEAUX;20008169;HORMELIN               VRAC;0.000000;0.0000;0.8110;0.0000;Tonne;669.000000;542.56;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1d8878cba3779b766049e68c547eddad
313289;V;1000001;INTERVAL;2021-2022;08/02/2022 01:00;February;2022;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;TOURNET Anais;11051;GAEC DE LA TOUR;43;MATIERE 1ERE ET PRODUIT SIMPLE;TOURTEAUX;20008169;HORMELIN               VRAC;0.000000;0.0000;0.8030;0.0000;Tonne;669.000000;537.21;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;790aa0c6b66c026e2713c8951a70f69b
1443978;V;1000001;INTERVAL;2025-2026;02/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057066;1;ROBITAILLE ERIC;JABRY Jérôme;2219;GAEC DE LA CORVEE;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20012672;ESTIMASH CEREALES 100 ORGE  VRAC      MR;0.000000;0.0000;10.0400;0.0000;Tonne;59.950000;601.90;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;fadb3383ada1f3ff7b421089e79e0e6f
1462027;V;1000001;INTERVAL;2025-2026;07/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060295;1;ROBITAILLE ERIC;JABRY Jérôme;2038;GAEC DE LA CROS;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20012672;ESTIMASH CEREALES 100 ORGE  VRAC      MR;0.000000;0.0000;4.0200;0.0000;Tonne;53.950000;216.88;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;48f783c01496cb22def3d1e5cbafaa2b
1443716;V;1000001;INTERVAL;2025-2026;25/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056962;1;ROBITAILLE ERIC;LEPAGE Julien;2431;GAEC DU HAUT DE VILLERS;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20021643;EVOGREEN LACTIS 39  VRAC  MR;0.000000;0.0000;2.0400;0.0000;Tonne;456.000000;930.24;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;e319810fda4029880f86ddd2bdc3ffee
1470754;V;1000001;INTERVAL;2025-2026;13/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060368;1;ROBITAILLE ERIC;LEPAGE Julien;5554;GAEC DE LOZAIN;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20020159;ESTIMASH CEREALES 100 MAIS MICRO VRAC MR;0.000000;0.0000;2.4110;0.0000;Tonne;92.950000;224.10;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;19ee6f2d87ab806585d3a9e859295976
1443766;V;1000001;INTERVAL;2025-2026;26/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056979;1;ROBITAILLE ERIC;LEPAGE Julien;2348;GAEC DU CHENE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001032;FMR-LAIT-9-0016;0.000000;0.0000;2.0000;0.0000;Tonne;182.725000;365.45;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;3f4341c46d83c488e3f9d0e07c51adeb
320065;V;1000001;INTERVAL;2021-2022;08/02/2022 01:00;February;2022;155;;BLF;1,111E+17;1;MANDRET BENOIT;MANDRET Benoit;2034;GAEC SAINTAUBIN;40;TERNAIRES ENGRAIS DE MELANGES;TERNAIRES MELANGES ENGRAIS;20005320;13.18.15+4MGO/8SO3 EM  VRAC NFU42001-1;0.400000;0.0000;0.9400;0.0000;Tonne;598.950000;563.01;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;df3c6ee7d7ee26d94d5676845f5f3187
320778;V;1000001;INTERVAL;2021-2022;02/02/2022 01:00;February;2022;159;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;MARQUET Jessica;813;GAEC TOURNIER;40;TERNAIRES ENGRAIS DE MELANGES;TERNAIRES MELANGES ENGRAIS;20005599;13.18.15+4MGO/8SO3 EM 600KG NFU42001-1;0.400000;0.0000;4.2000;0.0000;Tonne;624.070000;2621.09;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4311ec204cc3be45b6f69541afc7ef06
320800;V;1000001;INTERVAL;2021-2022;11/02/2022 01:00;February;2022;166;;BLF;1,111E+17;1;PAQUIEZ PA;GUELLE Thierry;11535;GAEC DU VERGER SOLIN;40;TERNAIRES ENGRAIS DE MELANGES;TERNAIRES MELANGES ENGRAIS;20005599;13.18.15+4MGO/8SO3 EM 600KG NFU42001-1;0.400000;0.0000;8.0000;0.0000;Tonne;609.500000;4876.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;e4001747ecf290127622adb531b12b7d
320790;V;1000001;INTERVAL;2021-2022;25/01/2022 01:00;January;2022;166;;BLF;1,111E+17;1;PAQUIEZ PA;GUELLE Thierry;13245;GAEC DU PRE;40;TERNAIRES ENGRAIS DE MELANGES;TERNAIRES MELANGES ENGRAIS;20005599;13.18.15+4MGO/8SO3 EM 600KG NFU42001-1;0.400000;0.0000;3.0000;0.0000;Tonne;621.100000;1863.30;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;15f05a872159fab594c18097b9afe86c
320798;V;1000001;INTERVAL;2021-2022;11/02/2022 01:00;February;2022;166;;BLF;1,111E+17;1;PAQUIEZ PA;GUELLE Thierry;11535;GAEC DU VERGER SOLIN;40;TERNAIRES ENGRAIS DE MELANGES;TERNAIRES MELANGES ENGRAIS;20005599;13.18.15+4MGO/8SO3 EM 600KG NFU42001-1;0.400000;0.0000;0.4000;0.0000;Tonne;615.450000;246.18;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;a8d1c0f096b892ad076f98dee3f45a5e
301340;V;1000001;INTERVAL;2021-2022;15/10/2021 02:00;October;2021;149;;BLF;1,111E+17;1;BILLARD CHRISTOPHE;LACAILLE Bruno;11451;Mr ERIC FEVRE;42;SEMENCES TRITICALE;SEM. TRITICALE;20015936;TRITICALE KAULOS R1 VIG  600KG;0.150000;0.0000;0.6000;0.0000;Tonne;0.000000;0.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1b4ea49d6b49b95141c6593aed57a3d3
301361;V;1000001;INTERVAL;2021-2022;20/09/2021 02:00;September;2021;141;;BLF;1,111E+17;1;BILLARD CHRISTOPHE;LACAILLE Bruno;11906;GAEC GUY FRERES;42;SEMENCES TRITICALE;SEM. TRITICALE;20015936;TRITICALE KAULOS R1 VIG  600KG;0.150000;0.0000;1.2000;0.0000;Tonne;611.600000;733.92;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;c39854a899881d66ca32487b0e7f91e4
311086;V;1000001;INTERVAL;2021-2022;09/03/2022 01:00;March;2022;1AL;;BLF;1,111E+17;1;ROBITAILLE ERIC;TOURNET Anais;40365;SAS AIGLE A DEUX TETE;46;OUTILLAGE;DIVERS OUTILLAGE;20010481;FOURCHETTE A PLANTER;0.000000;0.0000;1.0000;0.0000;UNITE;49.500000;49.50;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9033be0a7cbaf17f0b29a4d2f9035d32
301345;V;1000001;INTERVAL;2021-2022;08/10/2021 02:00;October;2021;141;;BLF;1,111E+17;1;BILLARD CHRISTOPHE;BILLARD Christophe;43387;GAEC DU SEREIN;42;SEMENCES TRITICALE;SEM. TRITICALE;20015936;TRITICALE KAULOS R1 VIG  600KG;0.150000;0.0000;0.6000;0.0000;Tonne;611.600000;366.96;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;83fb1b33defda7e0de6046eb959980d4
1444168;V;1000001;INTERVAL;2025-2026;06/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057119;1;ROBITAILLE ERIC;LEPAGE Julien;50461;SCEA ELEVAGE RED PASSION;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481298;FMR-LAIT-8-0054;0.000000;0.0000;2.0200;0.0000;Tonne;193.335000;390.54;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;312b81a2dd29fd445109895bbf7e5b1f
1443483;V;1000001;INTERVAL;2025-2026;17/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056868;1;ROBITAILLE ERIC;LEPAGE Julien;2348;GAEC DU CHENE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001032;FMR-LAIT-9-0016;0.000000;0.0000;2.0200;0.0000;Tonne;182.725000;369.10;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7267ad5e6dd38c6f910111f895c9786a
1443681;V;1000001;INTERVAL;2025-2026;24/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056954;1;ROBITAILLE ERIC;LEPAGE Julien;17313;GAEC BERTRAND;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001511;FMR-LAIT-18-0056;0.000000;0.0000;11.4620;0.0000;Tonne;306.624500;3514.53;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;48f9e2a77ce72440d6a8ffbea2a12b03
1443702;V;1000001;INTERVAL;2025-2026;24/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056942;1;ROBITAILLE ERIC;LEPAGE Julien;813;GAEC TOURNIER;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481236;FMR-LAIT-18-0111;0.000000;0.0000;5.9150;0.0000;Tonne;258.880000;1531.28;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d148290202514636db9fbaebbd93bb13
1520482;V;1000001;INTERVAL;2025-2026;23/01/2026 01:00;January;2026;185;;BLF;BLF-INT0068240;1;ROBITAILLE ERIC;JABRY Jérôme;2213;GAEC DE LA BUTTE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29505105;FMR-LAIT-23-0072;0.000000;0.0000;6.1200;0.0000;Tonne;303.700000;1858.64;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;72651d58edec855bf32dc2315784fba6
1443828;V;1000001;INTERVAL;2025-2026;29/09/2025 02:00;September;2025;185;;BLF;BLF-INT0057004;1;ROBITAILLE ERIC;LEPAGE Julien;16782;GAEC  DE VAUREUCHE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481307;FMR-LAIT-9-0220;0.000000;0.0000;3.0200;0.0000;Tonne;72.950000;220.31;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4f24366dab9fc908845ce0e906d3e0d9
1443732;V;1000001;INTERVAL;2025-2026;25/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056975;1;ROBITAILLE ERIC;LEPAGE Julien;49596;GAEC DE LA VALLEE DE L'OGNON;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001161;FMR-LAIT-10-0037;0.000000;0.0000;4.0000;0.0000;Tonne;138.815000;555.26;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d15865f4fd2118c22beb4c87ad5a40a6
1488730;V;1000001;INTERVAL;2025-2026;30/12/2025 01:00;December;2025;185;;BLF;BLF-INT0065430;1;ROBITAILLE ERIC;LEPAGE Julien;49437;SCEA DES ETOILES;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481487;FMR-LAIT-34-0004;0.000000;0.0000;9.4600;0.0000;Tonne;384.100000;3633.59;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;6c67d7ce214a4edeac5112bf2dbe9606
1443817;V;1000001;INTERVAL;2025-2026;29/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056998;1;ROBITAILLE ERIC;LEPAGE Julien;3673;EARL SILVESTRE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481336;FMR-VIANDE-9-0007;0.000000;0.0000;3.5340;0.0000;Tonne;72.950000;257.81;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;dc656ea229efd15acb74165fd271a389
1430743;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;159;;BLF;BLF-INT0054378;1;ROBITAILLE ERIC;LEPAGE Julien;3870;VENTES COMPTANTS VILLERSEXEL;43;ALIMENT FABRIQUE;Gamme Terre-Comtoise;20020408;ESTIVAL COMTOIS 40  25KG              TC;0.000000;0.0000;0.1500;0.0000;Tonne;752.310000;112.85;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d679d346778564492341b9e624871e5d
1443462;V;1000001;INTERVAL;2025-2026;16/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056859;1;ROBITAILLE ERIC;LEPAGE Julien;49437;SCEA DES ETOILES;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481289;FMR-LAIT-24-0059;0.000000;0.0000;16.1890;0.0000;Tonne;299.603300;4850.28;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;297ae52f456ae832567d17f3a85d3ec9
1470704;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060352;1;ROBITAILLE ERIC;LEPAGE Julien;16741;GAEC DE CHARMEY;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001820;FMR-ALLAITANTE-22-0002;0.000000;0.0000;2.9610;0.0000;Tonne;259.100000;767.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;3b5ae4744723504dac481b32fa5c53c7
1489129;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;159;;BLF;BLF-INT0065510;1;ROBITAILLE ERIC;LEPAGE Julien;15781;SCEA DES FONTENIS;43;ALIMENT FABRIQUE;Gamme Terre-Comtoise;20020346;ESTIVAL NURSY PRESTIGE  25KG          TC;0.000000;0.0000;0.0500;0.0000;Tonne;504.000000;25.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;c22640a99ea07e5da4c32f8f9fcffb69
1502906;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;1AA;;BCCNF;BCCNF-INT1007334;1;ROBITAILLE ERIC;TOURNET Anais;50334;Mr Etienne LARDERET ;40;OLIGO ELEMENTS;OLIGOS VIGNE;20021564;BASFOLIAR SPYRA 5L;0.000000;0.0000;10.0000;0.0000;LITRE;13.500000;135.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d6ef2bd3a26d1dbd68346070591690b5
1295906;V;1000001;INTERVAL;2025-2026;18/07/2025 02:00;July;2025;129;;BCCNF;BCCNF-INT1004177;1;MANDRET BENOIT;MARTINEZ Thomas;2433;EARL MENNETREY;42;SEMENCES FOURRAGERES;SEM. LEGUMINEUSES LUZERNE ;20022183;LUZERNE LUZAMAX 46 SAS LIF 4.5MG      DO;0.000000;0.0000;8.0000;0.0000;DOSE;0.000000;0.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f6063d8a5f55d2f9f05de6f7ee93a1f0
1467871;V;1000001;INTERVAL;2025-2026;04/11/2025 01:00;November;2025;196;;BLF;BLF-INT0062285;1;BILLARD CHRISTOPHE;LACAILLE Bruno;13677;EARL DES SOURCES;45;P.S. DIVERSES;EPANDAGE ET MANUTENTION ENGRAIS;20017591;EPANDAGE RH.ALPES 1.200 … 1.499     T/HA;0.000000;0.0000;31.0800;0.0000;Tonne;26.000000;808.08;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f48b2f734ab3f45684cc548861051091
1488061;V;1000001;INTERVAL;2025-2026;29/12/2025 01:00;December;2025;185;;BLF;BLF-INT0065369;1;ROBITAILLE ERIC;TOURNET Anais;10504;GAEC DES BOURGEONS;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481368;FMR-LAIT-21-0124;0.000000;0.0000;3.0320;0.0000;Tonne;284.700000;863.21;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d8f9d0abdbf9d33f19458e4662827fa1
1443465;V;1000001;INTERVAL;2025-2026;16/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056862;1;ROBITAILLE ERIC;TOURNET Anais;50088;EARL DU SENTIER DE LA BICHE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29002187;FMR-VIANDE-16-0031;0.000000;0.0000;4.0590;0.0000;Tonne;296.921700;1205.21;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1fe2ef669dbc1dbe1f73e6cf4fb8ae57
1443792;V;1000001;INTERVAL;2025-2026;26/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056985;1;ROBITAILLE ERIC;TOURNET Anais;11901;EARL GUILLOT;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001052;FMR-ALLAITANTE-16-0002;0.000000;0.0000;3.0210;0.0000;Tonne;278.725600;842.03;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4ab0d63fcdce1272ad6827a12183f102
1443831;V;1000001;INTERVAL;2025-2026;29/09/2025 02:00;September;2025;185;;BLF;BLF-INT0057005;1;ROBITAILLE ERIC;TOURNET Anais;50088;EARL DU SENTIER DE LA BICHE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29002187;FMR-VIANDE-16-0031;0.000000;0.0000;4.0800;0.0000;Tonne;296.901700;1211.36;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;61f456392992251f3ac7692caaaa7ae5
1443776;V;1000001;INTERVAL;2025-2026;26/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056983;1;ROBITAILLE ERIC;TOURNET Anais;11137;GAEC DE CREVE COEUR;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481304;FMR-LAIT-19-0099;0.000000;0.0000;9.6000;0.0000;Tonne;213.511000;2049.71;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;22133e4285a4f1b74f67d3b565113edb
1520423;V;1000001;INTERVAL;2025-2026;22/01/2026 01:00;January;2026;185;;BLF;BLF-INT0068225;1;ROBITAILLE ERIC;TOURNET Anais;13738;GAEC THIEBAUD;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29505119;FMR-LAIT-23-0075;0.000000;0.0000;4.0800;0.0000;Tonne;419.800000;1712.78;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;e2e0c4c6b7c22d36f129a175484ba84a
1520404;V;1000001;INTERVAL;2025-2026;22/01/2026 01:00;January;2026;185;;BLF;BLF-INT0068221;1;ROBITAILLE ERIC;TOURNET Anais;11427;GAEC DU MIROTON;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29002150;FMR-VIANDE-18-0006;0.000000;0.0000;2.1290;0.0000;Tonne;296.400000;631.04;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;24f807973e2790aab75be31113301012
1520405;V;1000001;INTERVAL;2025-2026;22/01/2026 01:00;January;2026;185;;BLF;BLF-INT0068221;1;ROBITAILLE ERIC;TOURNET Anais;11427;GAEC DU MIROTON;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29002151;FMR-VIANDE-22-0011;0.000000;0.0000;2.0590;0.0000;Tonne;212.000000;436.51;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9a11b83e805a7be78a3e7e8af8ba37b5
1520402;V;1000001;INTERVAL;2025-2026;22/01/2026 01:00;January;2026;185;;BLF;BLF-INT0068221;1;ROBITAILLE ERIC;TOURNET Anais;11427;GAEC DU MIROTON;43;ALIMENT MINERAUX VITAMINES;INCORPO MR;20012208;SANTALMASH MAJOR GR VRAC              MR;0.000000;0.0000;0.0410;0.0000;Tonne;1085.000000;44.49;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9f04c59d0df64663d08b98fd862fe574
320777;V;1000001;INTERVAL;2021-2022;17/02/2022 01:00;February;2022;110;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;MARQUET Jessica;2208;Mr JOSEPH OBERDORF;40;TERNAIRES ENGRAIS DE MELANGES;TERNAIRES MELANGES ENGRAIS;20005599;13.18.15+4MGO/8SO3 EM 600KG NFU42001-1;0.400000;0.0000;5.4000;0.0000;Tonne;612.470000;3307.34;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7bcbd6b106de0408b01b463d18d6bae7
320811;V;1000001;INTERVAL;2021-2022;07/12/2021 01:00;December;2021;166;;BLF;1,111E+17;1;PAQUIEZ PA;GUELLE Thierry;13652;GAEC SIMON;40;ENGRAIS PK;ENGRAIS PK;20005603;00.12.22+8CAO/18SO3 EM 600KG NFU42001-1;0.400000;0.0000;12.0000;0.0000;Tonne;388.820000;4665.84;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;fd149bed69a5e0203724d035512db1ab
320815;V;1000001;INTERVAL;2021-2022;28/02/2022 01:00;February;2022;1AS;;BLF;1,111E+17;1;PAQUIEZ PA;GUELLE Thierry;40343;GAEC JEANTET;40;ENGRAIS PK;ENGRAIS PK;20005603;00.12.22+8CAO/18SO3 EM 600KG NFU42001-1;0.400000;0.0000;0.6000;0.0000;Tonne;388.820000;233.29;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d2159e2821862a20be9edb52de5b965e
320823;V;1000001;INTERVAL;2021-2022;03/03/2022 01:00;March;2022;102;;BLF;1,111E+17;1;SACCOMANI BENOIT;BOUTON Christophe;10925;EARL CHEVALIER (39);40;ENGRAIS PK;ENGRAIS PK;20005603;00.12.22+8CAO/18SO3 EM 600KG NFU42001-1;0.400000;0.0000;1.8000;0.0000;Tonne;456.510000;821.72;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7ca67196a9c779e2d2d4c942557b9384
1443984;V;1000001;INTERVAL;2025-2026;02/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057062;1;BONNEMAILLE ÉRIC;MAILLOT Claude;1916;GAEC CHANSEREAUX;43;SELS;BLOCS SIMPLES;20003846;SEL GEMME GROS         25KG;0.000000;0.0000;0.0930;0.0000;Tonne;329.000000;30.60;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;5b6df0a600c528d26baf65d0901291c1
1444055;V;1000001;INTERVAL;2025-2026;03/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057083;1;BONNEMAILLE ÉRIC;MAILLOT Claude;3030;LYCEE AGRICOLE MONT MARIN;43;SELS;BLOCS SIMPLES;20003846;SEL GEMME GROS         25KG;0.000000;0.0000;0.0600;0.0000;Tonne;329.000000;19.74;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;dfa0ba2a151c620d9b885ba5e04951a1
1504162;V;1000001;INTERVAL;2025-2026;02/01/2026 01:00;January;2026;109;;BLD;BLD-INT0003360;1;BONNEMAILLE ÉRIC;MAILLOT Claude;1916;GAEC CHANSEREAUX;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT TERRE COMTOISE QB;20020191;ESTI GREEN 22  VRAC                   TC;0.000000;0.0000;2.0400;0.0000;Tonne;374.000000;762.96;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9f375bb6193eb1e34b1127fbfa6b8553
1443987;V;1000001;INTERVAL;2025-2026;02/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057062;1;BONNEMAILLE ÉRIC;MAILLOT Claude;1916;GAEC CHANSEREAUX;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20018088;EVOGREEN LACTIS  VRAC;0.000000;0.0000;5.0200;0.0000;Tonne;473.800000;2378.48;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;c423a366c861cedf0382cda9f3496132
1443922;V;1000001;INTERVAL;2025-2026;01/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057041;1;BONNEMAILLE ÉRIC;MAILLOT Claude;3030;LYCEE AGRICOLE MONT MARIN;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20015879;FLOCKY LIS STARTER  VRAC              MR;0.000000;0.0000;2.0800;0.0000;Tonne;466.820000;970.99;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;ef9f95e6543c6e8e9caac1459eef072f
1470607;V;1000001;INTERVAL;2025-2026;07/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060315;1;BONNEMAILLE ÉRIC;MAILLOT Claude;49535;EARL DE LA COLOMBE;43;ALIMENT FABRIQUE BON CUMULABLE_DELETE;ALIMENT MOULIN ROUGE QB;20018088;EVOGREEN LACTIS  VRAC;0.000000;0.0000;2.7660;0.0000;Tonne;472.000000;1305.55;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;a1c6a4995b3b17d9c86958a1b5c13b00
1520386;V;1000001;INTERVAL;2025-2026;21/01/2026 01:00;January;2026;185;;BLF;BLF-INT0068213;1;BONNEMAILLE ÉRIC;MAILLOT Claude;3030;LYCEE AGRICOLE MONT MARIN;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001956;FMR-LAIT-9-0164;0.000000;0.0000;3.7100;0.0000;Tonne;64.950000;240.96;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;2c48498216c36c6b910b23ade73038d5
1443989;V;1000001;INTERVAL;2025-2026;02/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057062;1;BONNEMAILLE ÉRIC;MAILLOT Claude;1916;GAEC CHANSEREAUX;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481341;FMR-LAIT-10-0137;0.000000;0.0000;4.6700;0.0000;Tonne;185.280000;865.26;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;a1f1539ea5d7faa7c94fe68769508753
